No,Date,DateOfWeek,Eat In,TotalNetSales,Forecast,VarianceÂ (NetÂ SalesÂ -Â LastÂ Year),Is_Holiday,Holiday_Name,temp,feelslike,conditions,description,icon
730,06/06/2023,Tue,1965.39,2519.62,2000,574.13,0,,12.2,11.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
731,07/06/2023,Wed,1559.92,2106.8,2300,-386.47,0,,14.5,14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
732,08/06/2023,Thu,1600.07,1983.89,2300,-280.88,0,,15.6,15,Clear,Clear conditions throughout the day.,clear-day
733,09/06/2023,Fri,1864.47,2684.26,3600,-749.48,0,,17.7,17.7,Clear,Clear conditions throughout the day.,clear-day
734,10/06/2023,Sat,4078.16,4679.95,4500,-238.03,0,,18.7,18.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
735,11/06/2023,Sun,2986.91,3146.9,2500,1085.01,0,,18.7,18.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
736,12/06/2023,Mon,1724.25,2182.14,2000,529.48,0,,19.6,19.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
737,13/06/2023,Tue,1382.44,1798.48,2000,-251.14,0,,21.2,21.1,Clear,Clear conditions throughout the day.,clear-day
738,14/06/2023,Wed,1520.87,2164.56,2300,-33.04,0,,19.8,19.8,Clear,Clear conditions throughout the day.,clear-day
739,15/06/2023,Thu,1622.28,2544.14,2400,993.27,0,,20.8,20.8,Clear,Clear conditions throughout the day.,clear-day
740,16/06/2023,Fri,2298.37,3061.03,3300,420.93,0,,20.2,20.2,Clear,Clear conditions throughout the day.,clear-day
741,17/06/2023,Sat,4113.12,4744.82,4600,-1519.86,0,,19.2,19.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
742,18/06/2023,Sun,2812.32,2976.81,3000,-35.47,0,,18.2,18.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
743,19/06/2023,Mon,1374.12,1658.98,1923,-15.39,0,,17.9,17.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
744,20/06/2023,Tue,1684.24,2113.05,2194,123.76,0,,17.1,17.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
745,21/06/2023,Wed,1983.58,2449.38,2243,-342.44,0,,17.6,17.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
746,22/06/2023,Thu,2089.18,2552.13,2427,-274.93,0,,18.7,18.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
747,23/06/2023,Fri,2674.53,3337,3275,-186.4,0,,18.3,18.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
748,24/06/2023,Sat,4130.16,4934.98,4500,120.59,0,,20.9,20.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
749,25/06/2023,Sun,2442.25,2873.17,2800,-599.69,0,,19.8,19.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
750,26/06/2023,Mon,2145.9,2435.21,2117,-30.62,0,,16.8,16.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
751,27/06/2023,Tue,1967.47,2525.15,2250,477.15,0,,17,17,Overcast,Cloudy skies throughout the day.,cloudy
752,28/06/2023,Wed,2071.86,2603.75,2300,-11.44,0,,18.8,18.8,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
753,29/06/2023,Thu,1850.9,2636.07,2500,-290.05,0,,16.7,16.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
754,30/06/2023,Fri,3141.38,4308.55,3400,841.46,0,,14.9,14.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
755,01/07/2023,Sat,5836.24,6568.53,4900,227.98,0,,17.1,17.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
756,02/07/2023,Sun,2528.56,2728.67,3200,-145.86,0,,15.1,15.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
757,03/07/2023,Mon,2104.15,2476.38,2650,743.57,0,,14.6,14.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
758,04/07/2023,Tue,2656.47,2928.19,2650,1097.71,0,,12.9,12.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
759,05/07/2023,Wed,3660.99,4247.43,2850,2505.84,0,,14.4,14.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
760,06/07/2023,Thu,3374.33,4205.22,2850,1649.37,0,,15.8,15.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
761,07/07/2023,Fri,2924.23,3645.47,3600,616.12,0,,19.6,19.6,Clear,Clear conditions throughout the day.,clear-day
762,08/07/2023,Sat,4867.68,5436.78,5200,1606.03,0,,19.1,19.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
763,09/07/2023,Sun,2639.66,2753.86,3300,912.76,0,,17.1,17.1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
764,10/07/2023,Mon,2100.02,2525.29,2800,858.05,0,,16.3,16.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
765,11/07/2023,Tue,2644.74,3121.61,3000,1139.55,0,,16.7,16.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
766,12/07/2023,Wed,3011.56,3235.33,3800,1293.85,0,,15.7,15.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
767,13/07/2023,Thu,2680.66,3269.65,3800,253.79,0,,15.7,15.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
768,14/07/2023,Fri,4737.03,5402.21,3800,2434.49,0,,15.3,15.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
769,15/07/2023,Sat,4882.01,5615.62,5300,1850.76,0,,15.9,15.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
770,16/07/2023,Sun,2251.04,2409.17,2800,134.1,0,,14.5,14.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
771,17/07/2023,Mon,1808.27,2128.17,2600,-189.1,0,,15,15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
772,18/07/2023,Tue,2663.17,3077.21,2600,1201.03,0,,15.8,15.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
773,19/07/2023,Wed,2519.72,2878.3,3500,574.45,0,,17.4,17.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
774,20/07/2023,Thu,2398.53,2969.29,3500,-273.64,0,,15.2,15.2,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
775,21/07/2023,Fri,3458.62,4094.81,3800,389.19,0,,14.4,14.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
776,22/07/2023,Sat,7448.52,8432.26,5500,3665.04,0,,14.7,14.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
777,23/07/2023,Sun,3385.78,3552.78,2904.38,853.69,0,,17,17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
778,24/07/2023,Mon,3357.17,3937.48,2800,1837.6,0,,14.8,14.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
779,25/07/2023,Tue,2401.97,2679.8,2809,27.25,0,,14.8,14.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
780,26/07/2023,Wed,3814.06,4214.12,3700,1501.12,0,,14.2,14.2,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
781,27/07/2023,Thu,4131.07,4806.94,3700,1704.91,0,,17.9,17.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
782,28/07/2023,Fri,3627.33,4456.16,4500,1108.26,0,,17.5,17.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
783,29/07/2023,Sat,6115.45,6840.6,6200,1784.01,0,,16.9,16.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
784,30/07/2023,Sun,2634.82,2803.47,3300,-210.23,0,,15.9,15.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
785,31/07/2023,Mon,3521.13,3940.47,3000,1951.36,0,,16.3,16.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
786,01/08/2023,Tue,2874.09,3208.88,3200,-67.83,0,,16.3,16.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
787,02/08/2023,Wed,4628.71,5046.46,3600,2081.18,0,,16.3,16.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
788,03/08/2023,Thu,3910.6,4624.91,3800,1347,0,,16.3,16.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
789,04/08/2023,Fri,3246.58,4112.03,4000,1574.71,0,,15.2,15.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
790,05/08/2023,Sat,5121.62,5875.83,6000,2228.25,0,,14.2,14.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
791,06/08/2023,Sun,2725.3,2965.47,3200,979.8,0,,14.3,14.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
792,07/08/2023,Mon,2945.27,3302.82,3000,1459.03,0,,14.5,14.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
793,08/08/2023,Tue,3113.5,3389.7,3095,964.38,0,,15,15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
794,09/08/2023,Wed,2839.45,3169.78,3500,1003.74,0,,18.1,18.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
795,10/08/2023,Thu,2240.64,2800.7,3200,367.74,0,,18.9,18.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
796,11/08/2023,Fri,3114.36,3649.07,4200,642.9,0,,19.2,19.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
797,12/08/2023,Sat,4423.43,4903.64,4800,1417.57,0,,16.8,16.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
798,13/08/2023,Sun,2416.27,2606.16,2600,228.65,0,,16.6,16.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
799,14/08/2023,Mon,2971.42,3043.45,0,86.87,0,,16.8,16.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
800,15/08/2023,Tue,2142.77,2356.31,0,-1073.79,0,,16.5,16.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
801,16/08/2023,Wed,2334.24,2555.09,0,-1191.37,0,,17.5,17.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
802,17/08/2023,Thu,2289.1,2905.88,0,-953.76,0,,18.2,18.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
803,18/08/2023,Fri,3221.64,3760.2,0,540.73,0,,18.4,18.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
804,19/08/2023,Sat,4572.72,5094.15,0,1012.04,0,,18.4,18.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
805,20/08/2023,Sun,2033.83,2210.44,0,-271.75,0,,17.3,17.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
806,21/08/2023,Mon,2268.37,2544.11,0,-742.52,0,,17.4,17.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
807,22/08/2023,Tue,1976.91,2162.8,0,-554.26,0,,17.7,17.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
808,23/08/2023,Wed,2403.49,2824.15,0,-635.98,0,,17.9,17.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
809,24/08/2023,Thu,1508.49,1778.28,0,-2327.72,0,,17.5,17.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
810,25/08/2023,Fri,3231.57,3984.26,0,576.84,0,,13.5,13.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
811,26/08/2023,Sat,4039.07,4344.56,0,253.99,0,,13.9,13.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
812,27/08/2023,Sun,1810.61,2097.27,0,-229.17,0,,13.9,13.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
813,28/08/2023,Mon,2152.02,2365.38,0,-1223.8,0,,15.1,15.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
814,29/08/2023,Tue,2191.43,2375.8,0,-451.31,0,,14.5,14.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
815,30/08/2023,Wed,2964.36,3154.93,0,-470.94,0,,13.6,13.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
816,31/08/2023,Thu,3830.33,4508.29,0,1689.99,0,,13.5,13.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
817,01/09/2023,Fri,2695.77,3254.79,0,147.1,0,,17.2,17.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
818,02/09/2023,Sat,3129.93,3697.63,0,-2152.52,0,,17.2,17.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
819,03/09/2023,Sun,2195.12,2453.93,0,242.1,0,,18.6,18.6,Clear,Clear conditions throughout the day.,clear-day
820,04/09/2023,Mon,2071.32,2342.16,0,-55.52,0,,21.4,21.5,Clear,Clear conditions throughout the day.,clear-day
821,05/09/2023,Tue,1251.19,1755.31,0,-341.22,0,,20.8,20.9,Clear,Clear conditions throughout the day.,clear-day
822,06/09/2023,Wed,1469.85,1882.74,0,-1119.82,0,,21.7,21.9,Clear,Clear conditions throughout the day.,clear-day
823,07/09/2023,Thu,1537.88,1944.54,0,-63.37,0,,23.2,23.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
824,08/09/2023,Fri,1726.17,2461.71,0,-697.62,0,,22.4,22.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
825,09/09/2023,Sat,3231.61,3847.2,0,-1779.03,0,,22.6,23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
826,10/09/2023,Sun,2526.55,2904.37,0,972.63,0,,20.9,20.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
827,11/09/2023,Mon,1241.81,1445.64,2269.63,-422.03,0,,19,19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
828,12/09/2023,Tue,1584.23,1851.25,2201.16,-69.66,0,,17.3,17.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
829,13/09/2023,Wed,1710.93,2020.58,2210,7.04,0,,15,15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
830,14/09/2023,Thu,1847.33,2238.07,2285,-48.02,0,,15.3,15.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
831,15/09/2023,Fri,2394.73,2798.05,3626.03,-690.78,0,,16.1,16.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
832,16/09/2023,Sat,5162.4,5909.15,5535.38,309.78,0,,15.2,15.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
833,17/09/2023,Sun,3187.09,3271.55,2812.06,309.47,0,,16.6,16.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
834,18/09/2023,Mon,1878.01,2111.46,2500,2111.46,0,,15.4,15.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
835,19/09/2023,Tue,2007.48,2371.6,2500,655.22,0,,15.5,15.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
836,20/09/2023,Wed,2479.91,2749.74,2800,931.23,0,,15.6,15.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
837,21/09/2023,Thu,1564.63,2045.98,2800,-245.88,0,,12.1,11.9,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain
838,22/09/2023,Fri,2593.04,3527.87,3700,175.71,0,,10.9,10.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
839,23/09/2023,Sat,4743.28,6196.89,5500,2582.91,0,,11.6,11.2,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
840,24/09/2023,Sun,2499.82,3063.29,3200,208.38,0,,16.2,16.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
841,25/09/2023,Mon,1960.83,2420.86,2300,307.53,0,,15.7,15.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
842,26/09/2023,Tue,1336.7,1952.83,2500,-556.98,0,,15.6,15.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
843,27/09/2023,Wed,2348.48,2887.03,2600,221.02,0,,15.6,15.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
844,28/09/2023,Thu,1707.58,2369.87,2600,-456.79,0,,15.1,15.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
845,29/09/2023,Fri,2284.47,3368.48,3800,-473.93,0,,14.5,14.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
846,30/09/2023,Sat,4879.16,6316.84,6000,-610.71,0,,14.3,14.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
847,01/10/2023,Sun,2718.86,3466.83,3300,145.1,0,,17.9,17.9,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
848,02/10/2023,Mon,2003.99,2541.23,2200,457.88,0,,16.2,16.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
849,03/10/2023,Tue,1369.68,1887.23,2200,-147.17,0,,13.1,13.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
850,04/10/2023,Wed,1235.36,2182.86,2295.93,59.07,0,,13.2,13.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
851,05/10/2023,Thu,2072.58,2925.37,2300,1057.68,0,,13.9,13.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
852,06/10/2023,Fri,2347.56,3810.33,3800,88.04,0,,15.8,15.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
853,07/10/2023,Sat,3724.43,5638.88,6500,-989.73,0,,15.7,15.7,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
854,08/10/2023,Sun,2178.63,2675.64,3200,-401.54,0,,17.1,17.1,Clear,Clear conditions throughout the day.,clear-day
855,09/10/2023,Mon,1255.38,1573.42,0,-483.41,0,,16,16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
856,10/10/2023,Tue,1356.83,1901.02,0,-107.8,0,,14.5,14.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
857,11/10/2023,Wed,1236.73,2101.91,0,-8.79,0,,16.3,16.3,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
858,12/10/2023,Thu,1418.65,2275.64,0,-374.05,0,,13,13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
859,13/10/2023,Fri,1566.91,2480.26,0,-1649.19,0,,15.5,15.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
860,14/10/2023,Sat,4988.99,6419.69,0,-12.68,0,,9,7.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
861,15/10/2023,Sun,1904.11,2251.97,0,-1011.29,0,,6.3,5,Clear,Clear conditions throughout the day.,clear-day
862,16/10/2023,Mon,1523.04,1938.98,2400,-338.97,0,,6.6,4.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
863,17/10/2023,Tue,1377.58,1856.61,2000,367.79,0,,10.7,9.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
864,18/10/2023,Wed,1687.84,2255.04,2500,-514.27,0,,11.6,11.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
865,19/10/2023,Thu,1774.46,2363.72,2600,-554.16,0,,15.1,15.1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
866,20/10/2023,Fri,3290.18,4359.05,4500,-1002.58,0,,13.5,13.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
867,21/10/2023,Sat,4698.3,6002.53,6100,171.71,0,,10.8,10.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
868,22/10/2023,Sun,2306.1,2831.48,3300,-361.78,0,,9.9,9.4,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain
869,23/10/2023,Mon,3078.26,3542.34,3500,-158.5,0,,11.2,10.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
870,24/10/2023,Tue,2679.68,3233.46,4200,-1615.39,0,,10.5,10.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
871,25/10/2023,Wed,2672,3504.24,4200,-816.27,0,,10,8.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
872,26/10/2023,Thu,2644.09,3417.32,3800,-1650.44,0,,11.6,11.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
873,27/10/2023,Fri,2837.03,3843.38,4500,-1323.22,0,,10.2,9.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
874,28/10/2023,Sat,4328.32,5580.14,5500,-286.54,0,,11.2,10.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
875,29/10/2023,Sun,2944.65,3396.46,3000,74.35,0,,10.5,9.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
876,30/10/2023,Mon,1892.92,2254.62,2600,-441.9,0,,10.8,10.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
877,31/10/2023,Tue,1595.2,2067.35,3200,-1708.52,0,,11.1,10.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
878,01/11/2023,Wed,2793.98,3715.54,3000,686.48,0,,11.3,10.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
879,02/11/2023,Thu,2654.8,3429.75,3000,306.78,0,,9.3,6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
880,03/11/2023,Fri,3121.99,4068.39,4300,-505.54,0,,9,7.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
881,04/11/2023,Sat,3554.46,5020.82,6000,-1046.98,0,,9,7.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
882,05/11/2023,Sun,2119.8,2562.87,3500,-1264.88,0,,9.4,7.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
883,06/11/2023,Mon,1446.21,1787.78,2600,-838.69,0,,8.7,7.1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain
884,07/11/2023,Tue,1771.49,2247.93,3000,-1048.52,0,,8.2,6.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
885,08/11/2023,Wed,2149.52,2622.75,3000,-573.74,0,,9.3,8.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
886,09/11/2023,Thu,2291.18,2733.38,3000,-479.73,0,,8,5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
887,10/11/2023,Fri,3209.96,4226.74,5000,-1330.29,0,,7.5,4.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
888,11/11/2023,Sat,5019.28,6384.36,6800,-713.18,0,,6.2,4.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
889,12/11/2023,Sun,2846.25,3352.58,3300,-1.33,0,,8.3,6.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
890,13/11/2023,Mon,2579.01,3085.52,2500,524.42,0,,12.3,12.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
891,14/11/2023,Tue,2028.97,2578.79,2500,-638.79,0,,10.7,10.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
892,15/11/2023,Wed,2336.77,2960.47,3000,-533.34,0,,8.8,7.2,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain
893,16/11/2023,Thu,2382.82,2994.56,3000,-387.52,0,,6.5,4.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
894,17/11/2023,Fri,3428.81,4255.32,4800,-852.7,0,,7.2,6,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain
895,18/11/2023,Sat,5214.01,6278.38,6500,-1075.52,0,,12.8,12.6,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
896,19/11/2023,Sun,2841.53,2914.19,3300,-351.16,0,,11.5,11.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
897,20/11/2023,Mon,2384.36,2802.75,3000,-500.39,0,,10.2,9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
898,21/11/2023,Tue,1762.28,2814.58,3000,65.55,0,,8.9,6.8,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
899,22/11/2023,Wed,2434.2,2910.03,3200,-951.39,0,,8,7.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
900,23/11/2023,Thu,2884.17,3441.23,3200,-777.4,0,,10.6,10.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
901,24/11/2023,Fri,3919.02,5145.02,4800,-239.35,0,,6.8,4.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
902,25/11/2023,Sat,5846.03,7272.67,6300,500.74,0,,1.7,1,Clear,Clear conditions throughout the day.,clear-day
903,26/11/2023,Sun,3088.3,3318.18,3300,359.38,0,,5.7,3.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
904,27/11/2023,Mon,2603.83,3210.4,3200,-719.4,0,,7.7,4.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
905,28/11/2023,Tue,2300.32,2760.13,3100,-525.99,0,,4.8,3.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
906,29/11/2023,Wed,2648.84,3460.22,3400,-1149.59,0,,2.3,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
907,30/11/2023,Thu,3144.15,3731.38,3600,-936.39,0,,-0.3,-5.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
908,01/12/2023,Fri,3232.52,4585.09,5000,-976.66,0,,-1.3,-5.9,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow
909,02/12/2023,Sat,5922.44,6843.67,7000,-764.24,0,,-0.6,-3.2,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain
910,03/12/2023,Sun,2426.78,2709.11,3300,-782.82,0,,5.9,3.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
